,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD,Popularity,Popularity_Normalized
251,2018-08-21,BTCUSD,6257.2,6500.0,6241.4,6475.5,3181.62,20364787.72,10.0,1000.0
252,2018-08-20,BTCUSD,6475.1,6520.0,6224.0,6257.2,3787.35,24144889.03,10.0,1000.0
253,2018-08-19,BTCUSD,6400.0,6546.9,6317.2,6475.1,1721.79,11061115.49,10.0,1000.0
254,2018-08-18,BTCUSD,6589.2,6615.8,6301.6,6400.0,3129.26,20165506.7,11.0,1100.0
255,2018-08-17,BTCUSD,6316.0,6596.7,6289.1,6589.2,3812.13,24686029.3,11.0,1100.0
256,2018-08-16,BTCUSD,6269.5,6491.8,6213.0,6316.0,4760.21,30214762.92,11.0,1100.0
257,2018-08-15,BTCUSD,6196.8,6649.0,6186.0,6269.5,8070.75,51651433.27,11.0,1100.0
258,2018-08-14,BTCUSD,6250.0,6789.8,5890.0,6196.8,10247.32,62337255.19,11.0,1100.0
259,2018-08-13,BTCUSD,6312.2,6544.7,6142.5,6250.0,5762.25,36561140.41,11.0,1100.0
260,2018-08-12,BTCUSD,6087.6,6087.6,6087.6,6087.6,0.0,0.0,11.0,1100.0
261,2018-08-11,BTCUSD,6141.5,6177.0,5969.6,6087.6,2586.37,15763120.05,11.0,1100.0
262,2018-08-10,BTCUSD,6536.0,6579.1,6010.0,6141.5,7526.91,47487206.71,11.0,1100.0
263,2018-08-09,BTCUSD,6275.9,6630.5,6179.1,6536.0,5942.17,38175637.9,11.0,1100.0
264,2018-08-08,BTCUSD,6717.8,6717.8,6120.0,6275.9,9468.23,60523770.56,11.0,1100.0
265,2018-08-07,BTCUSD,6935.7,7149.0,6659.9,6717.8,6505.5,45042696.31,11.0,1100.0
266,2018-08-06,BTCUSD,7026.9,7159.9,6833.0,6935.7,3152.51,21982992.47,11.0,1100.0
267,2018-08-05,BTCUSD,7024.5,7088.4,6880.1,7026.9,3309.97,23149466.96,11.0,1100.0
268,2018-08-04,BTCUSD,7415.0,7485.9,6927.0,7024.5,4985.95,35634274.86,11.0,1100.0
269,2018-08-03,BTCUSD,7534.8,7534.8,7254.6,7415.0,5256.11,38867189.16,11.0,1100.0
270,2018-08-02,BTCUSD,7604.1,7700.0,7455.7,7534.8,3842.82,29054250.04,11.0,1100.0
271,2018-08-01,BTCUSD,7726.0,7757.7,7423.0,7604.1,4418.98,33402095.45,11.0,1100.0
272,2018-07-31,BTCUSD,8170.0,8170.0,7634.8,7726.0,5451.55,42637335.41,11.0,1100.0
273,2018-07-30,BTCUSD,8213.5,8274.9,7850.1,8170.0,4501.07,36331209.39,11.0,1100.0
274,2018-07-29,BTCUSD,8230.8,8290.2,8125.0,8213.5,1714.22,14079397.93,11.0,1100.0
275,2018-07-28,BTCUSD,8177.0,8250.0,8072.0,8230.8,1775.35,14506907.39,12.0,1200.0
276,2018-07-27,BTCUSD,7925.0,8274.8,7800.5,8177.0,5530.02,44301643.9,12.0,1200.0
277,2018-07-26,BTCUSD,8166.0,8315.0,7840.0,7925.0,5606.15,45411174.95,12.0,1200.0
278,2018-07-25,BTCUSD,8401.8,8496.6,8062.1,8166.0,5754.8,47439488.09,12.0,1200.0
279,2018-07-24,BTCUSD,7720.0,8491.1,7695.0,8401.8,8313.91,67579912.64,12.0,1200.0
280,2018-07-23,BTCUSD,7401.1,7844.9,7375.8,7720.0,5418.04,41614357.33,12.0,1200.0
281,2018-07-22,BTCUSD,7396.7,7581.9,7320.0,7401.1,2554.54,19038059.12,12.0,1200.0
282,2018-07-21,BTCUSD,7320.0,7447.9,7200.3,7396.7,2408.93,17640463.15,11.0,1100.0
283,2018-07-20,BTCUSD,7472.3,7670.5,7238.8,7320.0,5351.46,39715551.22,11.0,1100.0
284,2018-07-19,BTCUSD,7367.4,7548.8,7280.8,7472.3,4114.21,30512006.33,11.0,1100.0
285,2018-07-18,BTCUSD,7316.9,7599.0,7234.6,7367.4,6061.27,44962688.39,11.0,1100.0
286,2018-07-17,BTCUSD,6727.0,7475.0,6667.1,7316.9,7189.75,50891733.61,11.0,1100.0
287,2018-07-16,BTCUSD,6335.4,6750.0,6328.0,6727.0,5254.48,34481828.37,11.0,1100.0
288,2018-07-15,BTCUSD,6250.4,6386.9,6234.5,6335.4,2274.53,14400736.93,11.0,1100.0
289,2018-07-14,BTCUSD,6214.9,6329.5,6187.0,6250.4,1472.42,9195992.95,9.0,900.0
290,2018-07-13,BTCUSD,6242.5,6356.0,6126.1,6214.9,2996.31,18688835.15,9.0,900.0
291,2018-07-12,BTCUSD,6377.9,6378.0,6073.3,6242.5,4293.16,26591062.29,9.0,900.0
292,2018-07-11,BTCUSD,6304.6,6400.6,6279.0,6377.9,2466.39,15658246.92,9.0,900.0
293,2018-07-10,BTCUSD,6662.5,6684.2,6276.7,6304.6,4426.65,28541928.3,9.0,900.0
294,2018-07-09,BTCUSD,6704.7,6800.0,6610.0,6662.5,2209.59,14803316.2,9.0,900.0
295,2018-07-08,BTCUSD,6755.1,6777.1,6680.5,6704.7,1772.92,11941837.63,9.0,900.0
296,2018-07-07,BTCUSD,6595.4,6838.5,6503.2,6755.1,2229.46,14831882.92,10.0,1000.0
297,2018-07-06,BTCUSD,6526.2,6639.2,6450.0,6595.4,2360.02,15452167.98,10.0,1000.0
298,2018-07-05,BTCUSD,6584.2,6715.2,6450.0,6526.2,3319.76,21839799.93,10.0,1000.0
299,2018-07-04,BTCUSD,6495.5,6790.0,6399.8,6584.2,3812.1,25103472.46,10.0,1000.0
300,2018-07-03,BTCUSD,6617.7,6670.0,6467.6,6495.5,2754.88,18103787.3,10.0,1000.0
301,2018-07-02,BTCUSD,6345.8,6678.7,6275.0,6617.7,3636.8,23736023.86,10.0,1000.0
302,2018-07-01,BTCUSD,6387.9,6433.3,6254.3,6345.8,1940.49,12314268.86,10.0,1000.0
303,2018-06-30,BTCUSD,6196.9,6525.0,6190.5,6387.9,3471.51,22133357.79,11.0,1100.0
304,2018-06-29,BTCUSD,5858.6,6309.0,5787.7,6196.9,5131.95,30577335.55,11.0,1100.0
305,2018-06-28,BTCUSD,6134.2,6161.1,5820.0,5858.6,3613.98,21762325.7,11.0,1100.0
306,2018-06-27,BTCUSD,6081.3,6239.9,6000.0,6134.2,3991.59,24358773.9,11.0,1100.0
307,2018-06-26,BTCUSD,6245.5,6278.8,6033.3,6081.3,3434.66,21200207.96,11.0,1100.0
308,2018-06-25,BTCUSD,6150.1,6341.4,6066.0,6245.5,4188.53,26008072.7,11.0,1100.0
309,2018-06-24,BTCUSD,6154.1,6275.0,5650.0,6150.1,9238.72,55344842.05,11.0,1100.0
310,2018-06-23,BTCUSD,6055.5,6292.4,6034.7,6154.1,3564.59,21863416.89,10.0,1000.0
311,2018-06-22,BTCUSD,6716.1,6725.3,5950.0,6055.5,8629.49,53966786.78,10.0,1000.0
312,2018-06-21,BTCUSD,6755.4,6787.6,6679.0,6716.1,2106.25,14174017.77,10.0,1000.0
313,2018-06-20,BTCUSD,6740.2,6814.0,6515.0,6755.4,3587.06,23959025.32,10.0,1000.0
314,2018-06-19,BTCUSD,6706.6,6854.3,6658.6,6740.2,2759.39,18571722.06,10.0,1000.0
315,2018-06-18,BTCUSD,6440.8,6800.0,6359.1,6706.6,3638.49,23925931.47,10.0,1000.0
316,2018-06-17,BTCUSD,6481.4,6574.6,6425.0,6440.8,1638.48,10649870.97,10.0,1000.0
317,2018-06-16,BTCUSD,6387.6,6550.0,6324.2,6481.4,2365.45,15261232.84,12.0,1200.0
318,2018-06-15,BTCUSD,6640.7,6678.1,6355.1,6387.6,3927.77,25652095.1,12.0,1200.0
319,2018-06-14,BTCUSD,6294.2,6734.8,6264.4,6640.7,7047.23,45818830.76,12.0,1200.0
320,2018-06-13,BTCUSD,6547.2,6634.3,6122.1,6294.2,7130.95,45345815.87,12.0,1200.0
321,2018-06-12,BTCUSD,6877.0,6885.6,6450.0,6547.2,4724.87,31558252.4,12.0,1200.0
322,2018-06-11,BTCUSD,6767.9,6899.7,6629.0,6877.0,3811.62,25773426.55,12.0,1200.0
323,2018-06-10,BTCUSD,7495.1,7496.8,6621.7,6767.9,7669.36,53586088.94,12.0,1200.0
324,2018-06-09,BTCUSD,7611.9,7679.6,7455.1,7495.1,1276.82,9689429.33,10.0,1000.0
325,2018-06-08,BTCUSD,7679.4,7700.0,7530.9,7611.9,2073.04,15801951.26,10.0,1000.0
326,2018-06-07,BTCUSD,7659.8,7750.0,7630.0,7679.4,1975.6,15192838.68,10.0,1000.0
327,2018-06-06,BTCUSD,7622.0,7695.0,7482.6,7659.8,2983.21,22637024.6,10.0,1000.0
328,2018-06-05,BTCUSD,7495.5,7677.1,7350.0,7622.0,3452.39,25889004.97,10.0,1000.0
329,2018-06-04,BTCUSD,7716.8,7759.1,7442.0,7495.5,3146.39,23784960.47,10.0,1000.0
330,2018-06-03,BTCUSD,7636.1,7780.0,7589.4,7716.8,1953.85,15044212.17,10.0,1000.0
331,2018-06-02,BTCUSD,7504.2,7693.6,7434.3,7636.1,2475.23,18840135.24,11.0,1100.0
332,2018-06-01,BTCUSD,7485.6,7599.1,7350.0,7504.2,3044.98,22740428.42,11.0,1100.0
333,2018-05-31,BTCUSD,7374.9,7599.3,7330.2,7485.6,3358.44,25199924.49,11.0,1100.0
334,2018-05-30,BTCUSD,7462.6,7568.3,7260.0,7374.9,3761.03,27911571.95,11.0,1100.0
335,2018-05-29,BTCUSD,7102.6,7530.3,7051.0,7462.6,4828.29,35344075.9,11.0,1100.0
336,2018-05-28,BTCUSD,7325.9,7447.9,7070.5,7102.6,4175.66,30186598.8,11.0,1100.0
337,2018-05-27,BTCUSD,7330.0,7388.0,7212.1,7325.9,2167.33,15814533.76,11.0,1100.0
338,2018-05-26,BTCUSD,7466.0,7634.9,7215.0,7330.0,2485.45,18551726.44,11.0,1100.0
339,2018-05-25,BTCUSD,7572.0,7650.0,7286.7,7466.0,4735.64,35325828.28,11.0,1100.0
340,2018-05-24,BTCUSD,7500.3,7725.0,7255.0,7572.0,6484.49,48584333.99,11.0,1100.0
341,2018-05-23,BTCUSD,7989.1,8038.2,7440.6,7500.3,7843.24,60557393.18,11.0,1100.0
342,2018-05-22,BTCUSD,8390.8,8408.0,7938.4,7989.1,4213.7,34494504.27,11.0,1100.0
343,2018-05-21,BTCUSD,8518.9,8596.5,8292.4,8390.8,2903.51,24519431.34,11.0,1100.0
344,2018-05-20,BTCUSD,8233.8,8596.7,8147.9,8518.9,2638.34,22232231.74,11.0,1100.0
345,2018-05-19,BTCUSD,8231.9,8394.0,8160.2,8233.8,2248.54,18571528.46,12.0,1200.0
346,2018-05-18,BTCUSD,8064.0,8280.0,7932.5,8231.9,4061.47,32859788.86,12.0,1200.0
347,2018-05-17,BTCUSD,8344.9,8500.0,7978.8,8064.0,4247.84,34960328.46,12.0,1200.0
348,2018-05-16,BTCUSD,8462.8,8494.0,8077.3,8344.9,6345.08,52408880.2,12.0,1200.0
349,2018-05-15,BTCUSD,8660.8,8862.0,8421.0,8462.8,3884.26,33454758.78,12.0,1200.0
350,2018-05-14,BTCUSD,8698.2,8886.3,8286.3,8660.8,6018.05,51752925.94,12.0,1200.0
351,2018-05-13,BTCUSD,8479.0,8749.6,8317.9,8698.2,3361.11,28744895.9,12.0,1200.0
352,2018-05-12,BTCUSD,8407.8,8649.9,8223.2,8479.0,5044.45,42407877.29,13.0,1300.0
353,2018-05-11,BTCUSD,9011.0,9011.0,8325.0,8407.8,6858.08,59405966.72,13.0,1300.0
354,2018-05-10,BTCUSD,9305.4,9395.9,8990.5,9011.0,3114.16,28746922.16,13.0,1300.0
355,2018-05-09,BTCUSD,9172.7,9464.1,8960.0,9305.4,4523.42,41612145.62,13.0,1300.0
356,2018-05-08,BTCUSD,9360.6,9458.6,9050.0,9172.7,3183.76,29394154.01,13.0,1300.0
357,2018-05-07,BTCUSD,9604.9,9626.8,9200.0,9360.6,3988.4,37231102.5,13.0,1300.0
358,2018-05-06,BTCUSD,9795.0,9899.0,9364.0,9604.9,3174.14,30463791.42,13.0,1300.0
359,2018-05-05,BTCUSD,9688.9,9962.0,9465.0,9795.0,4001.38,39208752.19,13.0,1300.0
360,2018-05-04,BTCUSD,9735.9,9779.9,9511.0,9688.9,4244.29,40954173.55,13.0,1300.0
361,2018-05-03,BTCUSD,9217.1,9799.9,9170.1,9735.9,5992.55,56820796.91,13.0,1300.0
362,2018-05-02,BTCUSD,9081.3,9262.0,8979.0,9217.1,3877.0,35368698.52,13.0,1300.0
363,2018-05-01,BTCUSD,9243.2,9246.5,8830.0,9081.3,5955.94,53569949.24,13.0,1300.0
364,2018-04-30,BTCUSD,9411.2,9453.9,9110.7,9243.2,4135.41,38360106.36,13.0,1300.0
365,2018-04-29,BTCUSD,9339.2,9538.0,9165.0,9411.2,3800.98,35608880.68,13.0,1300.0
366,2018-04-28,BTCUSD,8917.8,9437.2,8865.0,9339.2,4802.24,44457108.37,15.0,1500.0
367,2018-04-27,BTCUSD,9291.4,9381.9,8891.8,8917.8,6208.28,57074925.63,15.0,1500.0
368,2018-04-26,BTCUSD,8855.7,9300.0,8555.0,9291.4,7802.76,69298006.15,15.0,1500.0
369,2018-04-25,BTCUSD,9661.7,9750.0,8767.0,8855.7,14049.13,129135661.8,15.0,1500.0
370,2018-04-24,BTCUSD,8954.1,9749.0,8947.0,9661.7,8904.03,83167068.15,15.0,1500.0
371,2018-04-23,BTCUSD,8811.8,9032.1,8784.9,8954.1,4291.09,38240373.04,15.0,1500.0
372,2018-04-22,BTCUSD,8944.6,9072.0,8760.5,8811.8,4049.61,36112803.37,15.0,1500.0
373,2018-04-21,BTCUSD,8875.0,9075.0,8629.3,8944.6,5034.7,44445138.68,14.0,1400.0
374,2018-04-20,BTCUSD,8275.7,8943.8,8226.0,8875.0,7749.4,66051644.56,14.0,1400.0
375,2018-04-19,BTCUSD,8170.0,8308.0,8099.7,8275.7,3584.34,29455785.51,14.0,1400.0
376,2018-04-18,BTCUSD,7893.1,8308.0,7865.0,8170.0,5577.12,45037922.77,14.0,1400.0
377,2018-04-17,BTCUSD,8057.1,8181.4,7800.3,7893.1,5248.81,42100414.28,14.0,1400.0
378,2018-04-16,BTCUSD,8363.3,8429.8,7902.0,8057.1,5906.44,47795235.36,14.0,1400.0
379,2018-04-15,BTCUSD,8004.9,8422.0,7996.6,8363.3,4067.85,33622367.38,14.0,1400.0
380,2018-04-14,BTCUSD,7882.5,8215.3,7816.2,8004.9,5013.23,40223543.44,16.0,1600.0
381,2018-04-13,BTCUSD,7919.9,8240.4,7741.0,7882.5,10669.79,85369373.4,16.0,1600.0
382,2018-04-12,BTCUSD,6941.0,8500.0,6759.0,7919.9,15139.24,114184161.8,16.0,1600.0
383,2018-04-11,BTCUSD,6830.0,6969.0,6798.0,6941.0,4108.42,28295144.65,16.0,1600.0
384,2018-04-10,BTCUSD,6773.4,6888.0,6646.8,6830.0,4966.14,33671193.4,16.0,1600.0
385,2018-04-09,BTCUSD,7014.5,7182.4,6608.3,6773.4,9662.6,66057263.68,16.0,1600.0
386,2018-04-08,BTCUSD,6893.1,7113.6,6878.6,7014.5,4464.87,31223674.04,16.0,1600.0
387,2018-04-07,BTCUSD,6616.2,7077.7,6602.2,6893.1,6684.73,46087017.53,17.0,1700.0
388,2018-04-06,BTCUSD,6763.5,6848.0,6505.0,6616.2,7304.38,48408977.36,17.0,1700.0
389,2018-04-05,BTCUSD,6790.4,6935.8,6551.8,6763.5,11047.79,74436026.69,17.0,1700.0
390,2018-04-04,BTCUSD,7414.8,7432.7,6699.0,6790.4,11284.46,79223120.23,17.0,1700.0
391,2018-04-03,BTCUSD,7054.7,7529.7,7013.1,7414.8,9473.78,69567965.42,17.0,1700.0
392,2018-04-02,BTCUSD,6810.0,7134.9,6761.0,7054.7,8338.81,58231882.91,17.0,1700.0
393,2018-04-01,BTCUSD,6911.1,7037.0,6449.4,6810.0,13276.08,88735302.91,17.0,1700.0
394,2018-03-31,BTCUSD,6804.0,7199.7,6773.9,6911.1,9318.59,65199604.11,18.0,1800.0
395,2018-03-30,BTCUSD,7080.1,7244.0,6550.0,6804.0,20858.18,142998435.6,18.0,1800.0
396,2018-03-29,BTCUSD,7943.3,7975.0,6900.0,7080.1,20895.73,154035815.6,18.0,1800.0
397,2018-03-28,BTCUSD,7786.7,8114.5,7728.3,7943.3,6642.47,52598549.22,18.0,1800.0
398,2018-03-27,BTCUSD,8137.8,8230.0,7708.6,7786.7,10179.37,80879723.68,18.0,1800.0
399,2018-03-26,BTCUSD,8444.4,8499.7,7850.0,8137.8,10150.51,82588874.07,18.0,1800.0
400,2018-03-25,BTCUSD,8530.0,8678.0,8368.8,8444.4,6076.2,51768908.1,18.0,1800.0
401,2018-03-24,BTCUSD,8916.8,9030.0,8480.0,8530.0,6878.27,60621675.59,18.0,1800.0
402,2018-03-23,BTCUSD,8711.5,8934.9,8265.0,8916.8,9577.31,81624414.95,18.0,1800.0
403,2018-03-22,BTCUSD,8880.0,9116.2,8487.0,8711.5,9985.45,87446618.92,18.0,1800.0
404,2018-03-21,BTCUSD,8912.0,9189.8,8750.0,8880.0,10573.13,94649700.44,18.0,1800.0
405,2018-03-20,BTCUSD,8610.2,9037.0,8305.2,8912.0,12613.5,109336439.4,18.0,1800.0
406,2018-03-19,BTCUSD,8183.2,8780.0,8064.0,8610.2,15091.11,126117013.2,18.0,1800.0
407,2018-03-18,BTCUSD,7843.4,8249.1,7305.0,8183.2,18594.17,142243142.0,18.0,1800.0
408,2018-03-17,BTCUSD,8251.0,8340.0,7700.0,7843.4,11663.5,93482460.67,19.0,1900.0
409,2018-03-16,BTCUSD,8248.6,8615.0,7859.4,8251.0,11977.78,99214424.06,19.0,1900.0
410,2018-03-15,BTCUSD,8174.2,8425.0,7621.4,8248.6,17262.33,139077977.7,19.0,1900.0
411,2018-03-14,BTCUSD,9141.3,9370.9,7900.0,8174.2,16373.28,139860476.9,19.0,1900.0
412,2018-03-13,BTCUSD,9102.8,9477.0,8812.5,9141.3,11066.51,101152709.7,19.0,1900.0
413,2018-03-12,BTCUSD,9526.2,9899.9,8755.0,9102.8,13106.47,122238329.6,19.0,1900.0
414,2018-03-11,BTCUSD,8752.0,9745.0,8434.1,9526.2,13888.62,126249285.6,19.0,1900.0
415,2018-03-10,BTCUSD,9244.5,9515.2,8653.0,8752.0,11013.37,100791406.1,19.0,1900.0
416,2018-03-09,BTCUSD,9279.9,9427.9,8400.0,9244.5,19452.02,172864066.4,19.0,1900.0
417,2018-03-08,BTCUSD,9903.0,10120.7,9000.0,9279.9,11726.03,112308599.2,19.0,1900.0
418,2018-03-07,BTCUSD,10731.5,10899.0,9388.1,9903.0,14472.65,146554052.5,19.0,1900.0
419,2018-03-06,BTCUSD,11433.9,11438.0,10550.1,10731.5,10037.69,109891836.8,19.0,1900.0
420,2018-03-05,BTCUSD,11512.1,11666.4,11400.8,11433.9,4954.45,57110273.77,19.0,1900.0
421,2018-03-04,BTCUSD,11428.0,11539.0,11062.1,11512.1,4149.5,46721907.8,19.0,1900.0
422,2018-03-03,BTCUSD,11031.3,11528.9,11031.3,11428.0,4944.5,56157328.11,19.0,1900.0
423,2018-03-02,BTCUSD,10920.0,11190.0,10778.8,11031.3,5738.88,62996023.24,19.0,1900.0
424,2018-03-01,BTCUSD,10310.0,11079.3,10130.0,10920.0,7852.28,83796849.31,19.0,1900.0
425,2018-02-28,BTCUSD,10551.0,11081.4,10260.1,10310.0,8552.48,90789616.69,19.0,1900.0
426,2018-02-27,BTCUSD,10322.1,10878.9,10123.7,10551.0,7361.41,77951549.75,19.0,1900.0
427,2018-02-26,BTCUSD,9580.0,10471.0,9386.7,10322.1,9117.07,91122428.26,19.0,1900.0
428,2018-02-25,BTCUSD,9688.0,9887.1,9310.1,9580.0,7456.23,71341441.49,19.0,1900.0
429,2018-02-24,BTCUSD,10157.7,10578.7,9363.0,9688.0,9604.87,95068007.12,24.0,2400.0
430,2018-02-23,BTCUSD,9840.2,10438.6,9550.9,10157.7,11254.46,112493508.1,24.0,2400.0
431,2018-02-22,BTCUSD,10468.1,10976.0,9712.0,9840.2,13980.71,142818875.3,24.0,2400.0
432,2018-02-21,BTCUSD,11242.3,11300.0,10236.2,10468.1,14341.13,154238260.6,24.0,2400.0
433,2018-02-20,BTCUSD,11165.1,11790.1,11078.0,11242.3,9321.88,107048679.5,24.0,2400.0
434,2018-02-19,BTCUSD,10430.0,11269.5,10371.0,11165.1,5641.51,61733037.75,24.0,2400.0
435,2018-02-18,BTCUSD,11100.0,11308.8,10205.0,10430.0,9183.56,98756008.06,24.0,2400.0
436,2018-02-17,BTCUSD,10188.5,11131.9,10056.7,11100.0,7380.99,78992781.75,27.0,2700.0
437,2018-02-16,BTCUSD,10037.0,10325.1,9689.0,10188.5,6620.32,66440822.53,27.0,2700.0
438,2018-02-15,BTCUSD,9489.7,10247.0,9330.1,10037.0,9682.25,95449305.39,27.0,2700.0
439,2018-02-14,BTCUSD,8517.7,9520.6,8517.7,9489.7,7552.34,68856836.56,27.0,2700.0
440,2018-02-13,BTCUSD,8906.3,8933.7,8385.0,8517.7,6411.57,55247868.94,27.0,2700.0
441,2018-02-12,BTCUSD,8056.1,8988.0,8056.1,8906.3,7894.3,68302545.5,27.0,2700.0
442,2018-02-11,BTCUSD,8555.7,8555.7,7842.0,8056.1,8492.78,69373463.15,27.0,2700.0
443,2018-02-10,BTCUSD,8680.1,9080.0,8139.4,8555.7,10633.66,91710030.16,47.0,4700.0
444,2018-02-09,BTCUSD,8231.0,8749.9,7750.0,8680.1,10629.0,87986460.89,47.0,4700.0
445,2018-02-08,BTCUSD,7559.0,8638.4,7543.0,8231.0,11216.8,91996082.16,47.0,4700.0
446,2018-02-07,BTCUSD,7677.0,8644.1,7125.1,7559.0,15778.84,124719976.5,47.0,4700.0
447,2018-02-06,BTCUSD,6843.7,7950.0,5850.0,7677.0,28799.43,195190085.4,47.0,4700.0
448,2018-02-05,BTCUSD,8130.2,8349.3,6530.0,6843.7,20676.97,151212587.6,47.0,4700.0
449,2018-02-04,BTCUSD,9167.9,9346.0,7751.2,8130.2,8202.41,69102323.91,47.0,4700.0
450,2018-02-03,BTCUSD,8772.6,9463.7,8022.9,9167.9,8118.76,72259333.13,41.0,4100.0
451,2018-02-02,BTCUSD,9037.6,9155.0,7606.0,8772.6,18572.51,157095672.5,41.0,4100.0
452,2018-02-01,BTCUSD,10101.6,10180.9,8525.3,9037.6,14776.71,136497526.0,41.0,4100.0
453,2018-01-31,BTCUSD,9979.8,10331.0,9513.1,10101.6,8868.33,88044308.28,41.0,4100.0
454,2018-01-30,BTCUSD,11150.0,11200.0,9750.3,9979.8,10691.91,110770258.8,41.0,4100.0
455,2018-01-29,BTCUSD,11629.9,11708.3,11015.0,11150.0,4564.7,51398675.84,41.0,4100.0
456,2018-01-28,BTCUSD,11386.0,11932.7,11100.0,11629.9,5972.09,69394841.1,41.0,4100.0
457,2018-01-27,BTCUSD,11080.8,11595.0,10850.0,11386.0,5943.59,67036078.96,38.0,3800.0
458,2018-01-26,BTCUSD,11159.3,11634.2,10320.0,11080.8,7680.91,83836242.58,38.0,3800.0
459,2018-01-25,BTCUSD,11419.8,11760.1,10899.0,11159.3,4648.46,52474485.64,38.0,3800.0
460,2018-01-24,BTCUSD,10849.9,11500.0,10529.0,11419.8,4225.67,46669874.89,38.0,3800.0
461,2018-01-23,BTCUSD,10811.3,11456.0,10001.0,10849.9,5067.07,54706016.37,38.0,3800.0
462,2018-01-22,BTCUSD,11556.0,11968.5,10000.0,10811.3,5133.24,56092393.8,38.0,3800.0
463,2018-01-21,BTCUSD,12845.9,12845.9,11146.0,11556.0,4677.73,55423265.84,38.0,3800.0
464,2018-01-20,BTCUSD,11598.1,13079.6,11539.1,12845.9,4920.59,61599279.34,57.0,5700.0
465,2018-01-19,BTCUSD,11286.0,12040.0,11036.4,11598.1,5520.78,63862766.02,57.0,5700.0
466,2018-01-18,BTCUSD,11185.0,12262.3,10750.0,11286.0,7722.11,89641415.22,57.0,5700.0
467,2018-01-17,BTCUSD,11533.2,11968.9,9225.0,11185.0,11353.64,119714755.2,57.0,5700.0
468,2018-01-16,BTCUSD,13608.3,13633.1,10111.0,11533.2,10021.95,118108726.2,57.0,5700.0
469,2018-01-15,BTCUSD,13711.2,14438.9,13207.0,13608.3,3522.96,48932559.2,57.0,5700.0
470,2018-01-14,BTCUSD,14396.7,14500.0,13212.0,13711.2,2364.66,32463280.49,57.0,5700.0
471,2018-01-13,BTCUSD,13503.4,13503.4,13503.4,13503.4,0.0,0.0,46.0,4600.0
472,2018-01-12,BTCUSD,13503.4,13503.4,13503.4,13503.4,0.0,0.0,46.0,4600.0
473,2018-01-11,BTCUSD,14937.6,15055.0,12848.0,13503.4,1991.54,27096334.2,46.0,4600.0
474,2018-01-10,BTCUSD,14516.6,14979.0,13525.0,14937.6,3396.59,48191581.71,46.0,4600.0
475,2018-01-09,BTCUSD,15022.6,15440.7,14230.7,14516.6,2992.06,44550151.16,46.0,4600.0
476,2018-01-08,BTCUSD,16128.4,16130.1,14259.9,15022.6,3434.09,52090600.04,46.0,4600.0
477,2018-01-07,BTCUSD,17088.0,17100.0,15665.0,16128.4,2270.36,37293491.6,46.0,4600.0
478,2018-01-06,BTCUSD,16990.0,17245.0,16167.5,17088.0,2126.71,35481289.69,47.0,4700.0
479,2018-01-05,BTCUSD,15266.6,17000.0,14961.0,16990.0,3163.25,50448349.79,47.0,4700.0
480,2018-01-04,BTCUSD,15185.7,15500.1,14417.1,15266.6,3115.96,46649490.45,47.0,4700.0
481,2018-01-03,BTCUSD,14882.0,15599.7,14701.9,15185.7,2572.17,38831015.19,47.0,4700.0
482,2018-01-02,BTCUSD,13506.1,15300.0,13088.8,14882.0,3228.26,45658241.12,47.0,4700.0
483,2018-01-01,BTCUSD,13990.0,14442.9,13050.0,13506.1,2226.5,30455476.06,47.0,4700.0
484,2017-12-31,BTCUSD,12600.0,14299.0,12500.0,13990.0,2210.39,29672210.92,47.0,4700.0
485,2017-12-30,BTCUSD,14400.8,14438.8,12132.4,12600.0,4404.69,58202976.0,63.0,6300.0
486,2017-12-29,BTCUSD,14548.8,15198.5,14250.0,14402.2,3112.61,45609961.58,63.0,6300.0
487,2017-12-28,BTCUSD,15445.9,15550.0,13732.5,14548.8,5021.03,72257105.05,63.0,6300.0
488,2017-12-27,BTCUSD,15814.5,16555.2,14624.0,15445.9,3771.78,58958194.08,63.0,6300.0
489,2017-12-26,BTCUSD,13865.0,16249.0,13763.0,15814.5,3622.54,55898678.32,63.0,6300.0
490,2017-12-25,BTCUSD,13760.0,14512.0,13030.0,13865.0,2454.63,34061383.66,63.0,6300.0
491,2017-12-24,BTCUSD,14560.9,14841.8,12500.0,13760.0,3622.24,48918666.08,63.0,6300.0
492,2017-12-23,BTCUSD,13874.1,15600.0,13499.9,14560.9,3831.48,56472289.43,100.0,10000.0
493,2017-12-22,BTCUSD,15180.0,15442.3,11205.0,13874.1,9279.25,124598417.5,100.0,10000.0
494,2017-12-21,BTCUSD,16220.7,16950.0,14315.0,15180.0,3655.28,57798008.51,100.0,10000.0
495,2017-12-20,BTCUSD,17600.5,17724.5,15501.2,16220.7,6042.56,99796347.27,100.0,10000.0
496,2017-12-19,BTCUSD,18833.1,18946.8,16723.5,17600.5,4303.53,77913406.03,100.0,10000.0
497,2017-12-18,BTCUSD,18920.6,19289.0,18298.5,18833.1,3389.02,63319415.63,100.0,10000.0
498,2017-12-17,BTCUSD,19356.9,19660.0,18567.1,18920.6,3274.97,62668159.45,100.0,10000.0
499,2017-12-16,BTCUSD,17500.0,19500.0,17343.0,19356.9,2757.97,50762286.66,85.0,8500.0
